nm0137140,BaL1
xs11726,IrC54
xs4975,CaR15
xs4975,EK18
xs4975,GgL1
xs4975,GSt20
xs4975,HoZ5
xs4975,IGi10
xs4975,JCa4
xs4975,IGi10
xs4975,IGi10
xs4975,JCa4
xs4975,LGt25
xs4975,MLt5
xs4975,RiR10
xs4975,RNe15
xs4975,RoP3
xs4975,RWB77
xs4975,ToG3
xs4975,WHu10
xs2889,ICa6
xs2889,IFr6
xs2889,IHm10
xs2889,IIr12
xs2889,JaB2
xs2889,JaB10
xs2889,IHm10
xs2889,IIr12
xs2889,IHm10
xs2889,IIr12
xs2889,JaB2
xs2889,JaB10
xs2889,JLT32
xs2889,SP47
xs2889,WA16
xs1060,ILa33
xs1060,ILa33
xs1060,ILa33
xs1060,PaH215
xs11595,ILf10
xs11595,ILf10
xs11595,ILf10
xs16195,SpS10
xs1555,FJS14
xs1555,FrT30
xs1555,FZ19
xs1555,FZ20
xs1555,JqT14
xs1555,LaC35
xs1555,LGt19
xs1555,PeS3
xs1555,RaT16
xs1555,RDa5
xs1555,RHa5
xs1555,SHo4
xs14489,PaH122
xs6836,RDa25
xs16787,VGu19
xs8128,BS8
xs7128,AEy9
xs7128,AEy12
xs7128,AEy16
xs7128,AEy18
xs13219,LJe4
xs890,NF27
nm0256890,BiA9
xs11835,IvR14
xs11835,IvR14
xs11835,IvR14
xs17200,WTh10
xs12317,JLG25
xs13787,MLu10
xs15971,SE20
xs11039,HH28
xs11039,RoS52
nm0870389,JqB18
xs5781,FLe10
xs2059,AMa10
xs2059,ArH104
xs2059,FPy20
xs2059,RSt321
xs2059,VME35
xs4776,ByH20
xs4776,DeD50
xs4776,HHa39
xs4776,JLM8
xs4776,RCo34
xs4776,RCo34
xs4776,RCo38
xs4776,RdR90
xs4776,RDW10
xs14315,NoE1
xs529,BLv15
xs529,CTK12
xs529,KeH10
xs529,MaC15
xs529,MFo10
xs529,SBd10
xs5397,MPr11
xs5397,TaH15
nm0000815,DEl10
xs14968,RBe5
xs12676,JSh1
xs88,BB7
xs88,CCG1
xs11403,IdL11
xs13839,MNe25
xs4771,AL11
xs4771,C113
xs4771,C117
xs4771,C120
xs4771,LwS150
xs4771,LwS160
xs4771,RaW61
xs13038,KV43
xs13038,SLa20
xs13659,MiS3
nm0000230,AKo15
nm0000230,ArH240
nm0000230,BMa10
nm0000230,DCn10
nm0000230,DRi10
nm0000230,EwD10
nm0000230,GPC20
nm0000230,GPC23
nm0000230,GPC25
nm0000230,IAv10
nm0000230,IAv21
nm0000230,IAv25
nm0000230,IAv27
nm0000230,IH42
nm0000230,ILa50
nm0000230,IH42
nm0000230,ILa50
nm0000230,IH42
nm0000230,ILa50
nm0000230,JMn2
nm0000230,MBb10
nm0000230,NJ14
nm0000230,PBa3
nm0000230,PBa4
nm0000230,RCn39
nm0000230,ReH16
nm0000230,Sys3
nm0000230,TKo20
nm0000230,WA2
xs16275,SS33
xs2542,EBe10
xs2542,KRu10
xs255,GPa1
xs255,H3
xs255,H9
xs255,HWx5
xs6712,AWj41
xs6712,FZ21
xs6712,PGr10
xs10867,HAv10
xs2206,CaR15
xs2206,CBd10
xs2206,CDe10
xs2206,ChM20
xs2206,FFC9
xs2206,GCh10
xs2206,IS11
xs2206,IS11
xs2206,IS11
xs2206,JPK15
xs2206,MB4
xs2206,MS20
xs2206,RoD10
xs2206,SDr10
xs2206,SP57
xs2206,SS7
xs2206,SS9
xs7367,AMD3
xs13253,LM15
xs13253,NT32
xs13253,SLa10
xs309,AlP15
xs309,APa6
xs309,BrG28
xs309,GeA10
xs309,HBe15
xs309,HBe20
xs309,IMT15
xs309,JDe20
xs309,JeR10
xs309,IMT15
xs309,IMT15
xs309,JDe20
xs309,JeR10
xs309,JMB5
xs309,JmF20
xs309,LTa10
xs309,MN15
xs309,NRe10
xs309,RbR18
xs309,RhM37
xs309,TiB5
xs3680,CBa50
xs3680,EL55
xs3680,FC23
xs3680,GMf50
xs3680,MGe12
xs3680,MoB10
xs3680,PlL2
xs3680,TWh20
xs3680,WvD58
xs6363,MLt10
xs15228,RHg10
xs17174,WmK16
xs5283,BYo1
xs5283,DTr3
xs5283,GGy10
xs5283,MB15
xs16758,VdS6
xs9314,EBe5
xs9314,EBe30
xs9314,EBe32
xs9314,NMa10
xs1472,JLT39
xs12698,JT3
xs4186,AL13
xs4186,ArL26
xs4186,ASa41
xs4186,AsL10
xs4186,CBw35
xs4186,CoH1
xs4186,DCs12
xs4186,DDa10
xs4186,DLo13
xs4186,DPt35
xs4186,GaK7
xs4186,IAv10
xs4186,IS8
xs4186,IvY20
xs4186,JGs10
xs4186,IS8
xs4186,IvY20
xs4186,IS8
xs4186,IvY20
xs4186,JGs10
xs4186,JLT36
xs4186,JR81
xs4186,LM17
xs4186,OP32
xs4186,OP33
xs4186,OP44
xs4186,PTw9
xs4186,RA4
xs4186,RWi36
xs4186,W90
xs4186,W90
xs4186,WGi15
xs13681,MkD10
xs9194,DSa10
nm0350454,SpJ13
xs9078,DM230
nm0355659,CEa20
xs2840,MaC1
xs16214,SR25
xs5387,H48
xs5387,HFr20
xs5387,JaS10
xs5387,JaS10
xs5387,KV59
xs5387,TPo14
xs5387,WGi10
xs6194,EDW13
xs1509,JC9
xs1509,JC9
xs1509,JnD6
xs11063,HHa38
xs15556,RS9
xs10062,FT6
xs15400,RMY10
xs10070,FT13
xs4850,FJS35
xs595,AWj41
xs595,BtB7
xs595,CGi10
xs595,GLa2
xs595,GLt2
xs595,HGC3
xs595,HGC6
xs595,JPL10
xs595,MC4
xs595,YvR6
nm1593201,JlC7
nm1593201,JlC7
nm1593201,MBy2
nm1593201,NJi10
nm1593201,SeL55
xs15490,RoS85
xs9128,DoS8
xs9128,DoS9
xs9128,JFr10
xs9128,JFr12
xs9128,JFr10
xs9128,JFr12
xs9128,JrS10
nm0000950,RR3
xs15525,RRo20
xs1768,GoG10
xs1768,LOl1
xs1768,MP11
xs1768,RWi29
xs907,AII1
xs907,PtF10
xs9219,DTa104
xs2424,FrF35
xs2424,GrR10
xs2424,HK69
xs2424,HoC10
xs2424,JeD10
xs2424,JeD10
xs2424,OP13
xs2424,OP15
xs2424,WLa18
xs7081,ADw60
xs7286,ALe7
xs7588,ARo10
xs3936,CH10
xs3936,EK2
xs3936,ElS10
xs3936,ICs4
xs3936,LCh15
xs3936,LwT10
xs3936,ToG22
xs16105,SL10
xs15246,RHo5
xs7038,AdL6
xs6313,JMn1
xs6313,MBy5
xs6313,POC25
xs6313,RAl104
xs4759,SNz10
xs15695,RtB14
xs10832,H72
xs1753,GPe10
xs1753,SP49
xs5082,AnM40
xs5082,BCl4
xs5082,CJ2
xs5082,DGr1
xs5082,DL13
xs5082,DTa221
xs5082,GSc8
xs5082,H61
xs5082,HWx60
xs5082,JCJ10
xs5082,JCJ10
xs5082,JLT24
xs5082,JLT36
xs5082,MP31
xs5082,WA3
xs6085,C89
xs6085,EBe5
xs6085,EDW10
xs6085,EDW13
xs6085,EDW22
xs6085,HHa15
xs6085,HoB25
xs6085,ISR30
xs6085,JA30
xs6085,ISR30
xs6085,JA30
xs6085,ISR30
xs6085,LLa5
xs6085,MLR6
xs6085,MLR7
xs6085,MLR12
xs6085,W60
xs6085,WlD19
xs6085,WmK15
xs16949,WAr44
xs2118,AnM37
xs2118,IGi20
xs2118,JaH16
xs2118,IGi20
xs2118,IGi20
xs2118,JaH16
xs2118,RoP2
xs10306,GFi1
xs14606,PGr10
xs5546,LlB36
xs5873,FFC8
xs5873,MvC30
xs5873,RcB40
xs11430,IF76
xs6893,AAn12
xs12269,JKp35
xs12269,JKp35
xs11005,HeE10
xs15683,RtB9
xs14141,MZa10
xs14141,RHa9
nm1459905,GaT11
xs14158,NeJ12
xs3548,H24
xs3548,PLS10
xs3548,RFl3
xs14761,PPm15
xs15854,RWN44
xs1756,EdS70
xs1756,EdS75
xs1756,EG10
xs1756,MvS2
xs1756,NT31
xs1756,RyB9
xs1756,SK8
xs1756,WmK31
xs12273,JKp35
xs12273,JKp35
xs756,AES11
xs756,GP7
xs756,GP9
xs17353,ZlK10
xs10488,GoH50
xs10488,GoH52
nm0005272,PWz10
xs5493,GH12
xs4067,KCo15
xs4067,KCo22
xs7346,AM21
xs14361,NT60
xs9576,EPe10
xs726,ADT12
xs726,AMa61
xs726,CyE8
xs726,ELM35
xs726,FFC20
xs726,FZ10
xs726,IPS1
xs726,JiA1
xs726,JiA15
xs726,JiA18
xs726,IPS1
xs726,IPS1
xs726,JiA1
xs726,JiA15
xs726,JiA18
xs726,JoS10
xs726,KeA38
xs726,KFi10
xs726,LM25
xs726,RAl55
xs726,SHp10
xs726,TTz10
xs1021,FFC5
xs1021,FFC6
xs1021,FFC7
xs1021,MCi2
xs1021,SL22
xs7066,ADw27
xs14634,PlA101
xs4638,BdY6
xs4638,IBa13
xs4638,IvR4
xs4638,JeH10
xs4638,IvR4
xs4638,IvR4
xs4638,JeH10
xs4638,LSt10
xs4638,MoH10
xs4638,NJ7
xs4638,PK3
xs4638,PMa5
xs4638,RDo5
xs4638,RiF48
xs4638,SaP4
xs4638,TMa1
xs4638,TRs23
xs11682,InB18
xs11682,InB18
xs11682,InB18
xs11497,RaW59
xs9722,FC34
xs1139,AlW60
xs1139,C106
xs1139,FLl85
xs1139,FMD3
xs1139,GaK4
xs1139,H34
xs1139,HCP5
xs1139,HK58
xs1139,JCw62
xs1139,JCw62
xs1139,JW9
xs1139,MSa6
xs1139,RdR54
xs1139,RTh3
xs1139,RZL26
xs1139,WLa18
xs11350,ICa20
xs4618,MSa7
xs4618,RM4
xs4618,RVL28
xs4618,WAS80
xs16490,TFi15
xs3995,AbP50
xs3995,AKj11
xs3995,ALe4
xs3995,AnM40
xs3995,BCl4
xs3995,EgM10
xs3995,FDL15
xs3995,FJS18
xs3995,H69
xs3995,HbR5
xs3995,HeL30
xs3995,HHa38
xs3995,IGu21
xs3995,IGu21
xs3995,IGu21
xs3995,JLM11
xs3995,LAr2
xs3995,LAr4
xs3995,MDa10
xs3995,MLR34
xs3995,MOp15
xs3995,MOp18
xs3995,QMa10
xs3995,RiF13
xs3995,RiF36
xs3995,SaP19
xs3995,SNz10
xs3995,SRo37
xs3995,StK6
xs14247,NLl97
xs2132,LGr10
xs9039,DL13
xs11327,IBC10
xs7506,APo10
xs5598,IrR12
xs5598,IrR12
xs5598,IrR12
xs7677,AVo10
xs9020,DKu10
xs7531,ArH101
xs7531,BW3
xs7531,OW4
xs8954,DeD65
xs17440,Z9240
xs8315,CB18
xs5405,BeG10
xs5405,SJF17
xs5405,SL29
xs9981,FrH10
nm0540795,JoD30
nm0001822,BE28
nm0001822,DkP5
nm0001822,DLR10
nm0001822,EDm35
nm0001822,EDm39
nm0001822,FrT22
nm0001822,IGu28
nm0001822,JaS48
nm0001822,JGs20
nm0001822,IGu28
nm0001822,IGu28
nm0001822,JaS48
nm0001822,JGs20
nm0001822,JN19
nm0001822,JyR2
nm0001822,JyR4
nm0001822,RCn30
nm0001822,RDW2
nm0001822,Z0412
xs1466,ChR13
xs1466,EMH10
xs1466,FB40
xs1466,KV25
xs12334,JLM6
xs12916,KFi10
nm0202966,CCr10
nm0202966,MBy5
nm0202966,PFr15
xs15458,RoN30
xs7710,AWw10
xs3360,HNe12
xs3360,PBz10
xs11963,JCe10
xs11963,JCe10
xs13008,KuF10
xs12627,JR79
xs513,TDS15
xs9311,EAy10
xs10510,GP7
xs13360,LuD1
xs6685,BdP10
xs6685,DLo10
xs6685,HNe15
xs6685,TRs15
xs17344,YYa62
nm0715953,BF9
nm0715953,TSt1
xs16888,W74
xs5098,BuH15
xs5098,TCh4
xs7183,AiE10
nm0001212,IMd17
nm0001212,IMd17
nm0001212,IMd17
nm0001212,SKa10
xs5384,MF7
xs5384,NJ34
xs14110,MvS1
xs7624,ASR15
xs3203,EFo10
xs14438,PAd1
xs13272,LMa35
xs1654,KRu22
xs1654,KRu25
xs1654,NBr10
xs1654,NiR40
xs6885,AAl6
xs6885,HPr20
xs16652,TRo1
nm0001073,MtM10
nm0001073,WCr44
xs939,SlT10
xs5105,FDF10
xs5105,FDF10
xs5105,RRu20
xs5105,ToH26
xs2986,KV60
xs2986,RoS11
xs2986,RVL28
xs605,H41
xs10821,H64
xs10821,H64
xs5326,JCv10
xs5326,JCv10
xs6994,ACj126
xs11756,IrP11
xs11756,IrP11
xs11756,IrP11
xs15301,RiS10
xs8393,CCa13
nm0721280,JMd10
xs10403,GLp17
xs6991,ACj123
xs6991,MiG50
xs6991,SP5
nm0605079,PaH50
xs2149,WlD6
xs2149,WTh3
nm0793634,CTK10
xs2650,ACj115
xs2650,ArH111
xs2650,EL37
xs2650,H74
xs2650,INw32
xs2650,INw32
xs2650,INw32
xs11802,ISR5
xs11802,ISR5
xs11802,ISR5
xs1622,Fdu10
xs1622,GaT10
xs15553,RS9
xs15509,RR3
xs12586,JqF40
xs12586,WLa38
xs8558,CGl35
xs9758,FF9
xs9758,FF10
xs9758,RRo20
xs11650,IMS60
xs11650,IMS60
xs11650,IMS60
xs11650,ML21
xs1439,AN10
xs1439,DaM3
xs7443,AnD10
xs6544,IFa18
xs15018,RcF30
xs964,RWi31
xs5888,LlB100
xs15362,RMg10
xs11672,InB9
xs11672,InB11
xs11672,InB9
xs11672,InB11
xs11672,InB9
xs11672,InB11
xs13333,LoW5
xs428,IHk30
xs428,IHk30
xs428,IHk30
xs428,RGr10
xs428,WHl4
xs12751,JuD10
xs16711,TWh41
xs8240,BZi10
xs11794,IsM14
xs11794,IsM14
xs11794,IsM14
xs15977,SE25
xs9213,DSW18
xs9873,FLg10
nm0786806,HaR28
xs154,WWn10
xs10973,HeD103
xs10973,IF115
xs10973,JFll
xs10973,JFll
xs10973,StR10
xs10973,VF47
xs6395,BF8
xs6395,HbR6
xs6395,LPh15
xs6395,RCo48
nm0001401,IiS15
nm0001401,IiS15
nm0001401,IiS15
nm0001401,JMn5
nm0001401,PhN22
xs10772,H34
xs8679,ClC49
xs7681,AvS10
nm0992240,FrT32
xs6440,SL1
xs9240,DvR10
xs9240,LwT50
xs9240,WoP14
xs11199,HPa10
xs12648,JRu12
xs6951,ACj110
xs6951,BGi11
xs6951,FC3
xs6951,MLR7
xs7841,BdP30
xs14214,NJ11
nm0445715,CJ10
nm0445715,IAv16
nm0445715,IFr19
nm0445715,IS9
nm0445715,IS9
nm0445715,IS9
nm0445715,NMv1
nm0445715,SP49
xs10467,GMx5
xs13577,MFi20
xs966,HuF8
xs966,SET1
xs8465,CDM3
xs11930,JBC27
xs11930,JBC27
nm2051487,RoA25
nm2051487,WlC10
xs15654,RSt342
xs3968,IgR5
xs3968,IgR5
xs3968,IgR5
xs13172,LHa1
xs13273,LMa35
xs14430,OW4
xs14032,MSf15
xs13958,MRs39
xs5133,CTB10
xs5133,GMy45
xs5133,JqT2
xs5133,RWi2
xs1436,ABu10
xs1436,GDG1
xs1436,HBe1
xs1436,HoD20
xs1436,JoS10
xs1436,LaK1
xs1436,LeN8
xs1436,RiB25
xs896,EFo10
xs8587,ChH3
xs10360,GiC10
xs13755,MLe10
nm0036208,IGu26
nm0036208,IGu26
nm0036208,IGu26
xs1590,BVi12
xs1590,C171
xs1590,DaB13
xs1590,ElN7
xs1590,HHa54
xs1590,HK66
xs1590,IF86
xs1590,IF120
xs1590,IgR19
xs1590,IH15
xs1590,IgR19
xs1590,IH15
xs1590,IgR19
xs1590,IH15
xs1590,JWe3
xs1590,KuN4
xs1590,MiS3
xs1590,W70
xs1590,W75
xs1590,W98
xs1590,WmK27
xs4090,FJS14
xs4090,KCo15
xs3928,TAv1
xs17226,WW30
xs1801,AnM32
xs1801,DoW51
xs1801,FZ11
xs1801,HBH70
xs1801,HBH72
xs12127,JGo10
xs12127,JGo10
xs12127,JGo10
xs12127,JGo10
xs8349,CBt15
xs6810,HiT35
xs6810,JI1
xs6810,JI2
xs6810,JI4
xs6810,JI1
xs6810,JI2
xs6810,JI4
xs460,EL51
xs460,FLl85
xs460,FSt10
xs460,IGA50
xs460,IGA50
xs460,IGA50
xs460,JW2
xs460,JWH70
xs10810,H54
nm0001162,ILa34
nm0001162,ILa34
nm0001162,ILa34
nm0001162,MS20
xs2540,FFC8
xs2540,SLJ7
xs16063,SiG10
xs5339,H10
xs12940,KLe1
xs1716,WiF10
xs8848,DaB17
xs8848,GC23
xs8848,RC18
xs8848,RFG41
xs8848,RWa65
xs8848,WWn101
xs2867,BFo14
xs2867,DLy2
xs2867,EZw5
xs2867,FFC26
xs2867,FrP14
xs2867,GMu17
xs2867,JDe23
xs2867,JIv42
xs2867,JIv42
xs2867,JDe23
xs2867,JIv42
xs2867,JIv42
xs2867,JTu14
xs2867,LTa10
xs2867,MBr25
xs2867,MtC15
xs2867,OlS23
xs2867,RA2
xs2867,RA3
xs2867,RA4
xs2867,RA15
xs2867,RA17
xs2867,RDL11
xs2867,RDo10
xs2867,RiL14
xs2867,RWi37
xs2867,SS33
xs2867,ToG20
nm0410023,SRa5
xs1089,GaT11
xs1089,MDa10
xs1089,MS20
xs1089,TAv1
xs1089,TCh2
xs1089,TCh3
xs1089,TCh4
xs1089,TCh5
xs1089,TCh6
xs13131,LeJ10
xs13422,LyD10
nm0622553,DME13
nm0622553,GSc17
nm0622553,HuW25
nm0622553,LeN10
xs10173,GaT11
xs7253,AkK29
xs16719,TYg17
xs14306,YaY10
xs11068,HHa50
xs1178,GC20
xs1178,GSt5
xs1178,H45
xs1178,RZL31
xs17213,WTN12
xs2882,APy10
xs5947,ALv10
xs5947,RSt116
xs7144,AG30
xs1409,DAl10
xs1409,GKc4
xs1409,IG4
xs1409,IG5
xs1409,IG6
xs1409,JJo2
xs1409,IG4
xs1409,IG5
xs1409,IG6
xs1409,IG4
xs1409,IG5
xs1409,IG6
xs1409,JJo2
xs1409,KHu19
xs1409,KHu22
xs1409,KKw10
xs1409,MAp24
xs1409,RFu10
xs15616,RSt107
xs15616,RSt109
xs15616,RSt114
xs15616,RSt325
xs7946,BHu10
xs11846,IvR25
xs11846,IvR25
xs11846,IvR25
xs17251,WWn30
xs375,AC5
xs375,AC6
xs375,AES85
xs375,DaB17
xs375,EG11
xs375,ESP30
xs375,GC8
xs375,GC11
xs375,HB40
xs375,HDA7
xs375,LlB21
xs375,LoK20
xs375,ML13
xs375,MlW5
xs375,RyB8
xs375,SFr46
xs375,WLa21
xs375,WR112
xs375,WW30
xs14659,PHt1
xs10241,GDo37
xs16690,TTz10
xs2860,AES85
xs2860,AMa10
xs2860,BW12
xs2860,GSt14
xs2860,H29
xs2860,HH25
xs2860,IB104
xs2860,JPH2
xs2860,PlA101
xs2860,TG21
xs2860,WvD75
xs3727,BE16
xs13864,MOp19
xs2400,WW84
xs8799,CsS10
xs8799,JIv37
xs8799,JIv37
xs8799,LMa37
xs8799,MGo10
xs1288,LGG10
xs7735,BaD29
xs10583,GSc19
xs14418,OP50
xs997,ADw70
xs997,ADw72
xs997,LeS110
xs997,LSm13
xs997,RaW78
xs11235,HSB18
xs3797,DSk32
xs3797,RoS11
xs11489,IGu18
xs11489,IGu18
xs11489,IGu18
xs1941,HHe1
xs16996,WaW20
xs17433,Z9210
xs2458,WA7
xs1194,ACj114
xs1194,ACj121
xs1194,ArH108
xs1194,JuA104
xs1194,JuA107
xs1194,RSt118
xs1194,RSt320
xs1679,CBw31
xs1679,EL62
xs1679,EL64
xs1679,FSt10
xs1679,GC22
xs1679,GC23
xs1679,GF160
xs1679,GSt3
xs1679,HAs7
xs1679,HCP24
xs1679,IIr12
xs1679,IIr12
xs1679,IIr12
xs1679,JSb10
xs1679,JW4
xs1679,MR9
xs1679,MRt5
xs1679,NR2
xs1679,PMe15
xs1679,PUs5
xs1679,RyB16
xs1679,VF41
xs1679,WKH45
xs1679,WR120
xs1679,WW30
xs4603,RHo12
xs7985,Ble19
xs12190,JIv40
xs12190,JIv40
xs13408,LwS190
xs3588,RoS60
xs16898,W100
xs15055,RCo44
xs17103,WiC55
xs12290,JlC4
xs12290,JlC4
xs1748,C136
xs1748,CBw41
xs1748,ElN2
xs1748,GaK5
xs1748,GAr58
xs1748,GLC4
xs1748,GSt10
xs1748,GSt14
xs1748,ICr16
xs1748,ICr38
xs1748,IMS20
xs1748,IMS30
xs1748,IMS40
xs1748,IMS20
xs1748,IMS30
xs1748,IMS40
xs1748,IMS20
xs1748,IMS30
xs1748,IMS40
xs1748,JN12
xs1748,KV55
xs1748,LMC15
xs1748,LMC16
xs1748,RM10
xs1748,RyB16
xs1748,VF47
xs1748,WAS83
xs1748,WR40
xs11589,ILb12
xs11589,ILb12
xs11589,ILb12
xs9504,EL56
xs6037,DMD40
xs6037,ELu49
xs6037,JD10
xs6037,JD10
xs6037,JD10
xs6037,JD10
xs6037,VF48
xs2674,MM37
xs1463,ICr10
xs1463,WlD34
xs6562,EuF51
xs6562,IF87
xs6562,WAS100
xs13633,MiH15
xs10872,HB95
xs11908,JaS48
xs11908,JaS48
xs11908,SaF13
xs11908,SaF19
xs11908,WiC55
xs11652,IMT10
xs11652,IMT10
xs11652,IMT10
xs12357,JLT19
xs10059,FT6
xs10059,FT12
xs10059,JFD10
xs10059,JFD10
xs12829,JWR9
xs397,BFo1
xs397,IFr14
xs397,IS2
xs397,IS5
xs397,IS2
xs397,IS5
xs397,IS2
xs397,IS5
xs397,KRu2
xs397,MCy8
xs397,MRy9
xs397,PdB10
xs397,PhS10
xs397,PM6
xs397,RDL13
xs397,RMw15
xs397,SNz10
xs397,SSR15
xs397,TRs3
xs2594,C165
xs2594,DHa7
xs2594,ELu49
xs2594,GSt14
xs2594,H36
xs2594,H45
xs2594,H59
xs2594,HK69
xs2594,InA15
xs2594,InA15
xs2594,InA15
xs2594,JNs104
xs2594,LoM10
xs2594,RoS3
xs2594,RoS6
xs2594,TG32
xs2594,TTz10
xs2594,WCM6
xs11648,IMS50
xs11648,IMS50
xs11648,IMS50
xs16545,THg25
nm0000352,BS10
nm0000352,JoS13
xs8427,CCo14
xs674,AnM40
xs674,IH28
xs674,IH28
xs674,IH28
xs674,RiF24
xs674,RoN5
xs674,RoR6
xs674,VSt10
xs12551,JPM10
xs12551,JqB25
xs9407,EGU17
xs9407,JL10
xs9407,JL10
xs9407,W82
xs4029,GC1
xs16213,SR20
xs2509,RuJ8
xs11892,JaB10
xs11892,JaB10
xs11892,MR34
xs11892,MRt20
xs11892,StF5
xs11892,TaH6
xs11096,HJ12
xs10982,HeD111
xs4645,EBe5
xs4645,IF43
xs4645,IF101
nm0441588,RLl18
xs9552,EMo25
xs9552,RAl69
xs11975,JCi12
xs11975,JCi12
xs7218,AK90
xs7218,AvS10
xs7218,DPt19
xs7218,StB2
xs7218,TWh25
xs15622,RSt111
xs9762,FF9
xs357,ArH207
xs357,PBo2
xs357,StF10
xs6152,ArP20
xs17190,WRi20
xs15418,RNi10
xs13790,MlW10
xs9808,FFC26
xs9808,RtY14
xs4148,VF44
nm0225963,WaW16
xs5372,HHa20
xs5372,NML20
xs12549,JPM5
xs14228,NJu10
xs9797,FFC20
xs1398,InB11
xs1398,InB14
xs1398,InB11
xs1398,InB14
xs1398,InB11
xs1398,InB14
xs17442,Z9250
xs9693,FAs1
xs11176,HNe17
xs7847,BDu2
xs2297,HCP6
xs2297,HH15
xs2297,IrC67
xs2297,IrC67
xs2297,IrC67
xs2297,SLa10
xs9689,FAl10
xs12570,JqB20
xs12570,JqD1
xs12570,JR96
xs12570,RHa9
xs12570,RtB3
xs15637,RSt320
xs645,MS19
xs645,TWh45
xs1974,HyA10
xs1974,Leh20
xs1974,NLl107
xs1974,SL1
xs12780,JVi23
xs10961,HeD100
xs13565,MiM13
nm0009969,AlA10
xs534,NiM13
xs534,PeS10
xs11568,ILa55
xs11568,ILa55
xs11568,ILa55
xs4610,CGr10
nm0037130,RvP6
xs17093,WHu10
xs3747,KV56
xs3747,RyB17
xs3747,SFr60
xs12279,JL5
xs12279,JL5
xs5262,AL21
xs5262,KV50
xs5262,WlD45
xs12494,JoF1
xs13775,MLR29
xs10526,GrA10
xs5907,JN12
xs10176,GAx1
xs14727,PMo13
xs9310,EAy10
xs8858,DAf10
xs16146,SLJ7
xs14690,PK20
xs9300,EaK51
xs15676,RtB6
xs9570,EMt10
xs14356,NT44
xs17077,WHl4
xs5799,JaK4
xs5799,JaK4
xs1791,AmH10
xs2241,IlM5
xs2241,JdA10
xs2241,IlM5
xs2241,IlM5
xs2241,JdA10
xs2241,JuJ2
xs2241,JuJ3
xs2241,JuJ4
xs7767,BB5
xs13427,LyD10
xs2480,WH5
xs15462,RoP4
xs11501,IH11
xs11501,IH11
xs11501,IH11
nm0611889,GCh23
nm0611889,RPr10
nm0611889,RTa10
xs5318,FrC1
xs5318,FrH10
xs5318,ISt30
xs5318,JCn20
xs5318,JDe10
xs5318,ISt30
xs5318,ISt30
xs5318,JCn20
xs5318,JDe10
xs5318,REM5
xs5318,SaP13
xs1149,GSt3
xs8974,DeR10
xs1338,GDo50
xs1338,JWa1
xs1338,RiF35
xs10796,H61
xs10796,H67
xs468,BW2
xs468,EHG48
xs468,EHG50
xs468,H34
xs468,LeJ12
xs468,RC16
xs468,RZL31
xs468,SLa18
xs468,SS6
xs468,StH13
xs468,TG11
xs9523,ELM15
xs2336,MyR10
xs15007,RcB40
xs12884,KeA25
xs10035,FSc34
xs1262,DPt23
xs1262,GCh10
xs1262,IBa12
xs12902,KeC1
xs10076,FT16
xs14296,NNo1
xs16930,WA21
xs8272,C136
nm0000606,BdP30
nm0000606,IFr52
nm0000606,LBe15
nm0000606,RlE22
xs8713,ClZ19
xs11681,InB18
xs11681,InB18
xs11681,InB18
xs3584,CaR5
xs3584,DvS10
xs3584,RoS98
xs15414,RNe2
xs1984,ChC7
xs16177,SnT28
xs8023,BnM10
xs13914,MPr25
nm0015081,YlG10
xs16326,StH18
xs16350,STu11
xs10247,SaP13
xs7352,AM21
xs14409,OP26
xs8517,CEa3
xs11533,IHu11
xs11533,IHu11
xs11533,IHu11
xs12188,JIv40
xs12188,JIv40
xs5383,FrT30
xs5383,RHa5
xs29,JA13
xs29,JA13
xs29,JA13
xs16539,ThF15
xs1870,FMD20
xs1870,WWn100
xs1870,WWn101
xs747,ACj123
xs747,DeD60
xs747,DS36
xs747,GC36
xs747,HoK5
xs747,ISt29
xs747,ISt33
xs747,ISt40
xs747,JHe10
xs747,ISt29
xs747,ISt33
xs747,ISt40
xs747,ISt29
xs747,ISt33
xs747,ISt40
xs747,JHe10
xs747,JLT32
xs747,JLT35
xs747,JLT39
xs747,JLT39
xs747,JrF10
xs747,MiW20
xs747,MiW21
xs747,MiW22
xs747,MiW35
xs747,MiW40
xs747,PHt15
xs747,RiF35
xs747,RoA4
xs747,RoA28
xs747,RoS53
xs747,RoS54
xs747,SeL45
xs747,ToG10
xs747,ToG15
xs747,WHl1
xs754,JPK10
xs9274,DWG72
xs9274,GLp15
xs9274,GLp17
xs308,JoS5
xs308,TBl10
xs17231,WW64
nm0086924,RWg10
xs5734,CJ8
xs11896,JAl20
xs11896,JAl20
xs11475,IG6
xs11475,IG6
xs11475,IG6
xs9579,EPy10
xs346,ByH10
xs346,CyE10
xs346,HoK8
xs346,HrR10
xs346,HrR12
xs346,HrR12
xs346,IRa14
xs346,IRa14
xs346,IRa14
xs346,KuN42
xs346,KuN49
xs346,LSm10
xs346,LSm13
xs346,RuB10
nm0001473,CEa19
nm0001473,FrM6
nm0001473,GHb10
nm0001473,PWr21
xs1807,DkP5
xs1807,DSm10
xs1807,HK92
xs1807,HLS10
xs1807,JoP2
xs1807,PhD2
xs1807,RaW78
xs1807,RdM30
xs1807,RDW10
xs1807,VSh27
xs6282,FT11
xs6282,FT15
xs6282,FT21
xs6282,JLG1
xs6282,JLG1
xs6282,SS7
xs6282,SS9
